food_id,food_name,category,subcategory,region,serving_size,calories_kcal,protein_g,carbohydrates_g,fat_g,fiber_g,free_sugar_g,sodium_mg,calcium_mg,iron_mg,vitamin_c_mg,folate_ug,source
SIF-0062,Instant Rava Dosa,South Indian,Dosa Varieties,South India,1 piece (~90g),145.0,3.8,20.0,4.5,0.7,,,15.0,0.9,,,South Indian food dataset
SIF-0063,Dosa with Kurma combo,South Indian,Dosa Varieties,South India,1 piece (~90g),145.0,3.8,20.0,4.5,0.7,,,15.0,0.9,,,South Indian food dataset
SIF-0064,Podi Idli Dosa combo,South Indian,Dosa Varieties,South India,1 piece (~90g),145.0,3.8,20.0,4.5,0.7,,,15.0,0.9,,,South Indian food dataset
SIF-0065,Multigrain Dosa,South Indian,Dosa Varieties,South India,1 piece (~90g),145.0,3.8,20.0,4.5,0.7,,,15.0,0.9,,,South Indian food dataset
SIF-0066,Millet Dosa,South Indian,Dosa Varieties,South India,1 piece (~90g),145.0,3.8,20.0,4.5,0.7,,,15.0,0.9,,,South Indian food dataset
SIF-0067,Beetroot Dosa,South Indian,Dosa Varieties,South India,1 piece (~90g),145.0,3.8,20.0,4.5,0.7,,,15.0,0.9,,,South Indian food dataset
SIF-0068,Carrot Dosa,South Indian,Dosa Varieties,South India,1 piece (~90g),145.0,3.8,20.0,4.5,0.7,,,15.0,0.9,,,South Indian food dataset
SIF-0069,Spinach Dosa,South Indian,Dosa Varieties,South India,1 piece (~90g),145.0,3.8,20.0,4.5,0.7,,,15.0,0.9,,,South Indian food dataset
SIF-0070,Tomato Dosa,South Indian,Dosa Varieties,South India,1 piece (~90g),145.0,3.8,20.0,4.5,0.7,,,15.0,0.9,,,South Indian food dataset
SIF-0071,Medu Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0072,Sambar Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0073,Curd Vada (Thayir Vadai),South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0074,Rasam Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0075,Paruppu Vadai,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0076,Uddina Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0077,Mixed Dal Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0078,Cabbage Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0079,Keerai Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0080,Ammini Kozhukattai,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0081,Thavala Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0082,Sabudana Vada (South style),South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0083,Palak Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0084,Corn Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0085,Onion Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0086,Chana Dal Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0087,Sundal Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0088,Mangalore Bonda,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0089,Mysore Bonda,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0090,Aloo Bonda,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0091,Batata Vada (Udupi style),South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0092,Uzhunnu Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0093,Parippu Vada,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0094,Uzhunnu Vada Kerala,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0095,Ulundu Vadai,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0096,Keerai Vadai,South Indian,Vada & Fritters,South India,2 pieces (~80g),180.0,5.5,18.0,9.5,1.8,,,25.0,1.2,,,South Indian food dataset
SIF-0097,Plain Uttapam,South Indian,Uttapam & Pancakes,South India,1 piece (~100g),175.0,4.5,26.0,5.0,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0098,Onion Uttapam,South Indian,Uttapam & Pancakes,South India,1 piece (~100g),175.0,4.5,26.0,5.0,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0099,Tomato Uttapam,South Indian,Uttapam & Pancakes,South India,1 piece (~100g),175.0,4.5,26.0,5.0,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0100,Mixed Vegetable Uttapam,South Indian,Uttapam & Pancakes,South India,1 piece (~100g),175.0,4.5,26.0,5.0,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0101,Podi Uttapam,South Indian,Uttapam & Pancakes,South India,1 piece (~100g),175.0,4.5,26.0,5.0,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0102,Cheese Uttapam,South Indian,Uttapam & Pancakes,South India,1 piece (~100g),175.0,4.5,26.0,5.0,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0103,Coconut Uttapam,South Indian,Uttapam & Pancakes,South India,1 piece (~100g),175.0,4.5,26.0,5.0,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0104,Capsicum Uttapam,South Indian,Uttapam & Pancakes,South India,1 piece (~100g),175.0,4.5,26.0,5.0,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0105,Paneer Uttapam,South Indian,Uttapam & Pancakes,South India,1 piece (~100g),175.0,4.5,26.0,5.0,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0106,Corn Uttapam,South Indian,Uttapam & Pancakes,South India,1 piece (~100g),175.0,4.5,26.0,5.0,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0107,Ragi Uttapam,South Indian,Uttapam & Pancakes,South India,1 piece (~100g),175.0,4.5,26.0,5.0,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0108,Rava Uttapam,South Indian,Uttapam & Pancakes,South India,1 piece (~100g),175.0,4.5,26.0,5.0,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0109,Rava Upma,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0110,Semiya Upma,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0111,Oats Upma,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0112,Ragi Upma,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0113,Wheat Upma,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0114,Poha Upma (South style),South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0115,Corn Upma,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0116,Ven Pongal,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0117,Sweet Pongal (Sakkarai Pongal),South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0118,Khara Pongal,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0119,Millet Pongal,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0120,Puliyogare Pongal combo,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0121,Curd Rice Pongal combo,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0122,Sambar Upma,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0123,Kara Upma,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0124,Tomato Upma,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0125,Vermicelli Kesari base savory,South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0126,"Rava Kesari (sweet, breakfast)",South Indian,Upma & Pongal,South India,100g,155.0,3.8,22.0,5.5,1.4,,,18.0,0.9,,,South Indian food dataset
SIF-0127,Vellayappam,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0128,Kallappam,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0129,Palappam,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0130,Puttu (Rice),South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0131,Puttu (Ragi),South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0132,Puttu (Wheat),South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0133,Kadala Curry (with Puttu),South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0134,Chatti Pathiri,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0135,Kerala Porotta,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0136,Parotta (Malabar),South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0137,Egg Porotta,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0138,Chicken Porotta Combo,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0139,Kappa (Tapioca Boiled),South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0140,Kappa Puzhukku,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0141,Pathiri (Kerala Rice Bread),South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0142,Ari Pathiri,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0143,Neyyappam,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0144,Unniyappam,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0145,Kuzhalappam,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0146,Vattayappam,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0147,Erachi Puttu,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0148,Kozhukattai (Steamed Rice Dumpling),South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0149,Modak (South style),South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0150,Kadubu,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0151,Kotte Kadubu,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0152,Undrallu,South Indian,Kerala Tiffin,Kerala,100g,165.0,3.5,30.0,3.0,1.5,,,20.0,1.0,,,South Indian food dataset
SIF-0153,Coconut Rice,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0154,Tomato Rice,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0155,Bisi Bele Bath,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0156,Vangi Bath (Brinjal Rice),South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0157,Mango Rice (Mavinakayi Chitranna),South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0158,Peanut Rice,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0159,Capsicum Rice,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0160,Methi Rice,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0161,Beetroot Rice,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0162,Carrot Rice,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0163,Spinach Rice (Palak Rice),South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0164,Gongura Rice,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0165,Chitranna,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0166,Khara Bath,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0167,Puliyogare,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0168,Sambar Sadam,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0169,Rasam Sadam,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0170,Curry Leaf Rice (Karuveppilai Sadam),South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0171,Coriander Rice,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0172,Mint Rice (Pudina Rice),South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0173,Ellu Sadam (Sesame Rice),South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0174,Kariveppilai Sadam,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0175,Elumichai Sadam,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0176,Thakkali Sadam,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0177,Pudina Sadam,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0178,Vegetable Sadam,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0179,Ghee Rice,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0180,Jeera Rice (South style),South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0181,Coconut Milk Rice,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0182,Avial Rice combo,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0183,Sambar Rice combo,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0184,Curd Rice with Pomegranate,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0185,Puliyogare with Peanut,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0186,Kollu Sadam (Horse Gram Rice),South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0187,Payaru Sadam,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0188,Kadamba Sadam,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0189,Andhra Pulihora,South Indian,Variety Rice,South India,100g,180.0,3.8,30.0,5.5,1.2,,,20.0,1.0,,,South Indian food dataset
SIF-0190,Drumstick Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0191,Brinjal Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0192,Okra Sambar (Vendakkai Sambar),South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0193,Radish Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0194,Pumpkin Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0195,Onion Sambar (Vengaya Sambar),South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0196,Mixed Vegetable Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0197,Arachuvitta Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0198,Udupi Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0199,Hotel Style Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0200,Idli Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0201,Pongal Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0202,Bombay Style Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0203,Poondu Sambar (Garlic Sambar),South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0204,Kathrikai Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0205,Chow Chow Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0206,Beans Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0207,Carrot Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0208,Ash Gourd Sambar,South Indian,Sambar Varieties,South India,100g,85.0,4.0,12.0,2.5,2.8,,,25.0,1.2,,,South Indian food dataset
SIF-0209,Rasam (Plain),South Indian,Rasam Varieties,South India,100g,35.0,1.5,5.5,0.8,1.0,,,12.0,0.5,,,South Indian food dataset
SIF-0210,Pepper Rasam (Milagu Rasam),South Indian,Rasam Varieties,South India,100g,35.0,1.5,5.5,0.8,1.0,,,12.0,0.5,,,South Indian food dataset
SIF-0211,Tomato Rasam,South Indian,Rasam Varieties,South India,100g,35.0,1.5,5.5,0.8,1.0,,,12.0,0.5,,,South Indian food dataset
